timestamp,pod,cpu_millicores,memory_mib
1777639418,dagster-run-b8002ff7-cc8d-49eb-b62f-bed6293c8ac1-bzgwt,965,230
1777639418,dagster-run-ec738d5a-73ae-41bb-b433-96f664266151-qmkbx,971,230
1777639418,dagster-run-fcf13dab-32c1-4cbf-a16d-1b00a734f990-mkdbb,970,230
1777639418,dagster-thesis-daemon-5899b9b5d-57hqv,12,178
1777639418,dagster-thesis-postgresql-0,14,77
1777639418,dagster-thesis-webserver-64848cbff5-swthz,7,160
1777639418,dagster-thesis-workload-68d48d9786-58tqg,63,127
1777639421,dagster-run-b8002ff7-cc8d-49eb-b62f-bed6293c8ac1-bzgwt,965,230
1777639421,dagster-run-ec738d5a-73ae-41bb-b433-96f664266151-qmkbx,971,230
1777639421,dagster-run-fcf13dab-32c1-4cbf-a16d-1b00a734f990-mkdbb,970,230
1777639421,dagster-thesis-daemon-5899b9b5d-57hqv,12,178
1777639421,dagster-thesis-postgresql-0,14,77
1777639421,dagster-thesis-webserver-64848cbff5-swthz,7,160
1777639421,dagster-thesis-workload-68d48d9786-58tqg,63,127
1777639423,dagster-run-b8002ff7-cc8d-49eb-b62f-bed6293c8ac1-bzgwt,965,230
1777639423,dagster-run-ec738d5a-73ae-41bb-b433-96f664266151-qmkbx,971,230
1777639423,dagster-run-fcf13dab-32c1-4cbf-a16d-1b00a734f990-mkdbb,970,230
1777639423,dagster-thesis-daemon-5899b9b5d-57hqv,12,178
1777639423,dagster-thesis-postgresql-0,14,77
1777639423,dagster-thesis-webserver-64848cbff5-swthz,7,160
1777639423,dagster-thesis-workload-68d48d9786-58tqg,63,127
1777639426,dagster-run-b8002ff7-cc8d-49eb-b62f-bed6293c8ac1-bzgwt,925,631
1777639426,dagster-run-ec738d5a-73ae-41bb-b433-96f664266151-qmkbx,921,631
1777639426,dagster-run-fcf13dab-32c1-4cbf-a16d-1b00a734f990-mkdbb,915,631
1777639426,dagster-thesis-daemon-5899b9b5d-57hqv,28,177
1777639426,dagster-thesis-postgresql-0,50,77
1777639426,dagster-thesis-webserver-64848cbff5-swthz,7,160
1777639426,dagster-thesis-workload-68d48d9786-58tqg,135,189
1777639428,dagster-run-b8002ff7-cc8d-49eb-b62f-bed6293c8ac1-bzgwt,925,631
1777639428,dagster-run-ec738d5a-73ae-41bb-b433-96f664266151-qmkbx,921,631
1777639428,dagster-run-fcf13dab-32c1-4cbf-a16d-1b00a734f990-mkdbb,915,631
1777639428,dagster-thesis-daemon-5899b9b5d-57hqv,28,177
1777639428,dagster-thesis-postgresql-0,50,77
1777639428,dagster-thesis-webserver-64848cbff5-swthz,7,160
1777639428,dagster-thesis-workload-68d48d9786-58tqg,135,189
1777639430,dagster-run-b8002ff7-cc8d-49eb-b62f-bed6293c8ac1-bzgwt,925,631
1777639430,dagster-run-ec738d5a-73ae-41bb-b433-96f664266151-qmkbx,921,631
1777639430,dagster-run-fcf13dab-32c1-4cbf-a16d-1b00a734f990-mkdbb,915,631
1777639430,dagster-thesis-daemon-5899b9b5d-57hqv,28,177
1777639430,dagster-thesis-postgresql-0,50,77
1777639430,dagster-thesis-webserver-64848cbff5-swthz,7,160
1777639430,dagster-thesis-workload-68d48d9786-58tqg,135,189
1777639433,dagster-run-b8002ff7-cc8d-49eb-b62f-bed6293c8ac1-bzgwt,925,631
