run_id,status,start_time,end_time,job_name,concurrency_level,repetition,memory_mb_allocated,peak_rss_mb
b349389e-75be-4dc5-92ae-4d1a5f5987ff,CANCELED,,2026-04-27T08:43:15.412261+00:00,thesis_workload,10,1,,
2eb43117-44bb-4dc6-96f9-c06832012620,CANCELED,,2026-04-27T08:43:15.412261+00:00,thesis_workload,10,1,,
4be56dcc-5dec-455d-a10b-03a5eada6486,CANCELED,,2026-04-27T08:43:15.412261+00:00,thesis_workload,10,1,,
580d4a7d-f09f-4fec-994e-b75a057706a5,CANCELED,,2026-04-27T08:43:15.412261+00:00,thesis_workload,10,2,,
ebac2477-2043-49ba-bea8-675f685be601,CANCELED,,2026-04-27T08:43:15.412261+00:00,thesis_workload,10,2,,
d3666314-e4f2-4f35-94f1-eaf5d1009d89,CANCELED,,2026-04-27T08:43:15.412261+00:00,thesis_workload,10,2,,
da8e122f-c86c-41d1-94c7-1f8f0fe417b7,CANCELED,,2026-04-27T08:43:15.412261+00:00,thesis_workload,10,2,,
514553f7-2e10-4189-b4d7-df742b86cbce,CANCELED,,2026-04-27T08:43:15.412261+00:00,thesis_workload,10,2,,
650dc99d-91e7-469c-8076-d027d9821069,CANCELED,,2026-04-27T08:43:15.412261+00:00,thesis_workload,10,2,,
fc64a8b9-5235-4c6a-889f-f42ad1b36a62,CANCELED,,2026-04-27T08:43:15.412261+00:00,thesis_workload,10,2,,
5a2e5a4f-f4eb-427f-be61-c9d809ec3de0,CANCELED,,2026-04-27T08:43:15.412261+00:00,thesis_workload,10,2,,
c5fc13f3-b92b-42a5-a299-a64168743205,CANCELED,,2026-04-27T08:43:15.412261+00:00,thesis_workload,10,2,,
fef77ab4-9a4c-4f99-9a0f-2b6c13304601,CANCELED,,2026-04-27T08:43:15.412261+00:00,thesis_workload,10,2,,
3cbcb449-c05d-46ef-a8d9-4d738bfc064b,CANCELED,,2026-04-27T08:43:15.412261+00:00,thesis_workload,10,3,,
9ef2c4cf-862b-424f-97c3-cb55ec1c42cd,CANCELED,,2026-04-27T08:43:15.412261+00:00,thesis_workload,10,3,,
8a8c5446-1a1a-4ebc-ab33-db0721a50c96,CANCELED,,2026-04-27T08:43:15.412261+00:00,thesis_workload,10,3,,
43a0f901-16ee-4f7c-9ccb-63530d605b3d,CANCELED,,2026-04-27T08:43:15.412261+00:00,thesis_workload,10,3,,
d5984ae4-a43f-4cbc-89f5-e322609edc56,CANCELED,,2026-04-27T08:43:15.412261+00:00,thesis_workload,10,3,,
