run_id,pod_name,submitted_ts,scheduled_ts,running_ts,job_start_ts
7d54ca81-c72b-48e3-8fae-bbea44188d58,dagster-run-7d54ca81-c72b-48e3-8fae-bbea44188d58-wmr7l,2026-04-27T09:43:57+00:00,2026-04-27T09:43:57+00:00,2026-04-27T09:43:57+00:00,2026-04-27T09:45:05+00:00
7fd136e5-69a7-4647-a072-bddca216d901,dagster-run-7fd136e5-69a7-4647-a072-bddca216d901-krx42,2026-04-27T09:54:34+00:00,2026-04-27T09:54:34+00:00,2026-04-27T09:54:34+00:00,2026-04-27T09:55:43+00:00
8796a1cf-243b-4469-b868-2aee4ef0e82c,dagster-run-8796a1cf-243b-4469-b868-2aee4ef0e82c-65s7r,2026-04-27T09:54:34+00:00,2026-04-27T09:54:34+00:00,2026-04-27T09:54:34+00:00,2026-04-27T09:55:43+00:00
87b36e72-9f9f-4952-af3e-4a658bc96369,dagster-run-87b36e72-9f9f-4952-af3e-4a658bc96369-f77zj,2026-04-27T09:58:11+00:00,2026-04-27T09:58:11+00:00,2026-04-27T09:58:11+00:00,2026-04-27T09:59:21+00:00
8fd911e9-49a1-4362-8436-c71a8e75fc7d,dagster-run-8fd911e9-49a1-4362-8436-c71a8e75fc7d-5rh27,2026-04-27T10:01:44+00:00,2026-04-27T10:01:44+00:00,2026-04-27T10:01:44+00:00,2026-04-27T10:02:56+00:00
a053cf03-1de4-42ac-8a39-fa25c3be49dd,dagster-run-a053cf03-1de4-42ac-8a39-fa25c3be49dd-jp4cp,2026-04-27T09:54:34+00:00,2026-04-27T09:54:34+00:00,2026-04-27T09:54:34+00:00,2026-04-27T09:55:43+00:00
b1778c00-2953-42f0-9329-25b4c863a8c8,dagster-run-b1778c00-2953-42f0-9329-25b4c863a8c8-xsssl,2026-04-27T09:33:15+00:00,2026-04-27T09:33:15+00:00,2026-04-27T09:33:15+00:00,2026-04-27T09:34:23+00:00
d3b52a69-2dd4-4341-8149-c5f6ac03cacd,dagster-run-d3b52a69-2dd4-4341-8149-c5f6ac03cacd-4twjs,2026-04-27T10:05:19+00:00,2026-04-27T10:05:19+00:00,2026-04-27T10:05:19+00:00,2026-04-27T10:06:37+00:00
d669ca58-8e2e-47b9-a24a-cd6dfc8da114,dagster-run-d669ca58-8e2e-47b9-a24a-cd6dfc8da114-qp7kv,2026-04-27T09:58:11+00:00,2026-04-27T09:58:11+00:00,2026-04-27T09:58:11+00:00,2026-04-27T09:59:21+00:00
d8d9ed13-46fd-4960-ba36-961ce2a5ba84,dagster-run-d8d9ed13-46fd-4960-ba36-961ce2a5ba84-kh8wd,2026-04-27T09:47:29+00:00,2026-04-27T09:47:29+00:00,2026-04-27T09:47:29+00:00,2026-04-27T09:48:37+00:00
e7895b8e-1a12-44bf-a41c-17de7ce6b624,dagster-run-e7895b8e-1a12-44bf-a41c-17de7ce6b624-xb2mx,2026-04-27T09:29:38+00:00,2026-04-27T09:29:38+00:00,2026-04-27T09:29:38+00:00,2026-04-27T09:30:45+00:00
ed34be0d-9945-4b6c-8298-3801b1f481df,dagster-run-ed34be0d-9945-4b6c-8298-3801b1f481df-2p5fc,2026-04-27T10:05:18+00:00,2026-04-27T10:05:18+00:00,2026-04-27T10:05:18+00:00,2026-04-27T10:06:37+00:00
ee7b1730-90cd-4e88-bac7-65fdb16e0efc,dagster-run-ee7b1730-90cd-4e88-bac7-65fdb16e0efc-qzxzd,2026-04-27T09:40:25+00:00,2026-04-27T09:40:25+00:00,2026-04-27T09:40:25+00:00,2026-04-27T09:41:35+00:00
f8b68c67-9506-4cc4-9e21-fabb606da8ec,dagster-run-f8b68c67-9506-4cc4-9e21-fabb606da8ec-nvq29,2026-04-27T09:36:48+00:00,2026-04-27T09:36:48+00:00,2026-04-27T09:36:48+00:00,2026-04-27T09:37:56+00:00
ffddc5d2-9db1-487d-8ae0-ddb628a99b9e,dagster-run-ffddc5d2-9db1-487d-8ae0-ddb628a99b9e-dh4t4,2026-04-27T10:01:44+00:00,2026-04-27T10:01:44+00:00,2026-04-27T10:01:44+00:00,2026-04-27T10:02:59+00:00
